stb_stbi_read_fuzzer,aflplusplus_ast_f1,aflplusplus_ast_f0,633,5412
stb_stbi_read_fuzzer,aflplusplus_ast_f1,aflplusplus_ast_f1,0,5412
stb_stbi_read_fuzzer,aflplusplus_ast_f1,aflplusplus_ast_o0,775,5412
stb_stbi_read_fuzzer,aflplusplus_ast_f1,aflplusplus_ast_o1,918,5412
stb_stbi_read_fuzzer,aflplusplus_ast_f1,aflplusplus_ast_o2,1014,5412
stb_stbi_read_fuzzer,aflplusplus_ast_f1,aflplusplus_ast_o3,721,5412
stb_stbi_read_fuzzer,aflplusplus_ast_o0,aflplusplus_ast_f0,277,4822
stb_stbi_read_fuzzer,aflplusplus_ast_o0,aflplusplus_ast_f1,185,4822
stb_stbi_read_fuzzer,aflplusplus_ast_o0,aflplusplus_ast_o0,0,4822
stb_stbi_read_fuzzer,aflplusplus_ast_o0,aflplusplus_ast_o1,658,4822
stb_stbi_read_fuzzer,aflplusplus_ast_o0,aflplusplus_ast_o2,562,4822
stb_stbi_read_fuzzer,aflplusplus_ast_o0,aflplusplus_ast_o3,380,4822
stb_stbi_read_fuzzer,aflplusplus_ast_o1,aflplusplus_ast_f0,238,4594
stb_stbi_read_fuzzer,aflplusplus_ast_o1,aflplusplus_ast_f1,100,4594
stb_stbi_read_fuzzer,aflplusplus_ast_o1,aflplusplus_ast_o0,430,4594
stb_stbi_read_fuzzer,aflplusplus_ast_o1,aflplusplus_ast_o1,0,4594
stb_stbi_read_fuzzer,aflplusplus_ast_o1,aflplusplus_ast_o2,340,4594
stb_stbi_read_fuzzer,aflplusplus_ast_o1,aflplusplus_ast_o3,239,4594
stb_stbi_read_fuzzer,aflplusplus_ast_o2,aflplusplus_ast_f0,109,4569
stb_stbi_read_fuzzer,aflplusplus_ast_o2,aflplusplus_ast_f1,171,4569
stb_stbi_read_fuzzer,aflplusplus_ast_o2,aflplusplus_ast_o0,309,4569
stb_stbi_read_fuzzer,aflplusplus_ast_o2,aflplusplus_ast_o1,315,4569
stb_stbi_read_fuzzer,aflplusplus_ast_o2,aflplusplus_ast_o2,0,4569
stb_stbi_read_fuzzer,aflplusplus_ast_o2,aflplusplus_ast_o3,269,4569
stb_stbi_read_fuzzer,aflplusplus_ast_o3,aflplusplus_ast_f0,241,4848
stb_stbi_read_fuzzer,aflplusplus_ast_o3,aflplusplus_ast_f1,157,4848
stb_stbi_read_fuzzer,aflplusplus_ast_o3,aflplusplus_ast_o0,406,4848
stb_stbi_read_fuzzer,aflplusplus_ast_o3,aflplusplus_ast_o1,493,4848
stb_stbi_read_fuzzer,aflplusplus_ast_o3,aflplusplus_ast_o2,548,4848
stb_stbi_read_fuzzer,aflplusplus_ast_o3,aflplusplus_ast_o3,0,4848
freetype2-2017,aflplusplus_ast_f0,aflplusplus_ast_f0,0,18898
freetype2-2017,aflplusplus_ast_f0,aflplusplus_ast_f1,374,18898
freetype2-2017,aflplusplus_ast_f0,aflplusplus_ast_o0,1678,18898
freetype2-2017,aflplusplus_ast_f0,aflplusplus_ast_o1,218,18898
freetype2-2017,aflplusplus_ast_f0,aflplusplus_ast_o2,401,18898
freetype2-2017,aflplusplus_ast_f0,aflplusplus_ast_o3,885,18898
freetype2-2017,aflplusplus_ast_f0,aflplusplus_ast_o3_native,209,18898
freetype2-2017,aflplusplus_ast_f0,aflplusplus_ast_opt_disable,2685,18898
freetype2-2017,aflplusplus_ast_f0,aflplusplus_ast_opt_l1,2585,18898
freetype2-2017,aflplusplus_ast_f1,aflplusplus_ast_f0,779,19303
freetype2-2017,aflplusplus_ast_f1,aflplusplus_ast_f1,0,19303
freetype2-2017,aflplusplus_ast_f1,aflplusplus_ast_o0,1910,19303
freetype2-2017,aflplusplus_ast_f1,aflplusplus_ast_o1,403,19303
freetype2-2017,aflplusplus_ast_f1,aflplusplus_ast_o2,849,19303
freetype2-2017,aflplusplus_ast_f1,aflplusplus_ast_o3,1069,19303
freetype2-2017,aflplusplus_ast_f1,aflplusplus_ast_o3_native,404,19303
freetype2-2017,aflplusplus_ast_f1,aflplusplus_ast_opt_disable,2641,19303
freetype2-2017,aflplusplus_ast_f1,aflplusplus_ast_opt_l1,2537,19303
freetype2-2017,aflplusplus_ast_o0,aflplusplus_ast_f0,470,17690
freetype2-2017,aflplusplus_ast_o0,aflplusplus_ast_f1,297,17690
freetype2-2017,aflplusplus_ast_o0,aflplusplus_ast_o0,0,17690
freetype2-2017,aflplusplus_ast_o0,aflplusplus_ast_o1,240,17690
freetype2-2017,aflplusplus_ast_o0,aflplusplus_ast_o2,549,17690
freetype2-2017,aflplusplus_ast_o0,aflplusplus_ast_o3,310,17690
freetype2-2017,aflplusplus_ast_o0,aflplusplus_ast_o3_native,274,17690
freetype2-2017,aflplusplus_ast_o0,aflplusplus_ast_opt_disable,1562,17690
freetype2-2017,aflplusplus_ast_o0,aflplusplus_ast_opt_l1,1550,17690
freetype2-2017,aflplusplus_ast_o1,aflplusplus_ast_f0,1243,19923
freetype2-2017,aflplusplus_ast_o1,aflplusplus_ast_f1,1023,19923
freetype2-2017,aflplusplus_ast_o1,aflplusplus_ast_o0,2473,19923
freetype2-2017,aflplusplus_ast_o1,aflplusplus_ast_o1,0,19923
freetype2-2017,aflplusplus_ast_o1,aflplusplus_ast_o2,858,19923
freetype2-2017,aflplusplus_ast_o1,aflplusplus_ast_o3,1358,19923
freetype2-2017,aflplusplus_ast_o1,aflplusplus_ast_o3_native,418,19923
freetype2-2017,aflplusplus_ast_o1,aflplusplus_ast_opt_disable,3182,19923
freetype2-2017,aflplusplus_ast_o1,aflplusplus_ast_opt_l1,3010,19923
freetype2-2017,aflplusplus_ast_o2,aflplusplus_ast_f0,830,19327
freetype2-2017,aflplusplus_ast_o2,aflplusplus_ast_f1,873,19327
freetype2-2017,aflplusplus_ast_o2,aflplusplus_ast_o0,2186,19327
freetype2-2017,aflplusplus_ast_o2,aflplusplus_ast_o1,262,19327
freetype2-2017,aflplusplus_ast_o2,aflplusplus_ast_o2,0,19327
freetype2-2017,aflplusplus_ast_o2,aflplusplus_ast_o3,1195,19327
freetype2-2017,aflplusplus_ast_o2,aflplusplus_ast_o3_native,361,19327
freetype2-2017,aflplusplus_ast_o2,aflplusplus_ast_opt_disable,3039,19327
freetype2-2017,aflplusplus_ast_o2,aflplusplus_ast_opt_l1,2989,19327
freetype2-2017,aflplusplus_ast_o3,aflplusplus_ast_f0,923,18936
freetype2-2017,aflplusplus_ast_o3,aflplusplus_ast_f1,702,18936
freetype2-2017,aflplusplus_ast_o3,aflplusplus_ast_o0,1556,18936
freetype2-2017,aflplusplus_ast_o3,aflplusplus_ast_o1,371,18936
freetype2-2017,aflplusplus_ast_o3,aflplusplus_ast_o2,804,18936
freetype2-2017,aflplusplus_ast_o3,aflplusplus_ast_o3,0,18936
freetype2-2017,aflplusplus_ast_o3,aflplusplus_ast_o3_native,321,18936
freetype2-2017,aflplusplus_ast_o3,aflplusplus_ast_opt_disable,2500,18936
freetype2-2017,aflplusplus_ast_o3,aflplusplus_ast_opt_l1,2449,18936
bloaty_fuzz_target,aflplusplus_ast_f0,aflplusplus_ast_f0,0,9195
bloaty_fuzz_target,aflplusplus_ast_f0,aflplusplus_ast_f1,536,9195
bloaty_fuzz_target,aflplusplus_ast_f0,aflplusplus_ast_o0,500,9195
bloaty_fuzz_target,aflplusplus_ast_f0,aflplusplus_ast_o1,251,9195
bloaty_fuzz_target,aflplusplus_ast_f0,aflplusplus_ast_o2,751,9195
bloaty_fuzz_target,aflplusplus_ast_f0,aflplusplus_ast_o3,547,9195
bloaty_fuzz_target,aflplusplus_ast_f0,aflplusplus_ast_o3_native,772,9195
bloaty_fuzz_target,aflplusplus_ast_f0,aflplusplus_ast_opt_disable,6,9195
bloaty_fuzz_target,aflplusplus_ast_f0,aflplusplus_ast_opt_l1,10,9195
bloaty_fuzz_target,aflplusplus_ast_f1,aflplusplus_ast_f0,314,8973
bloaty_fuzz_target,aflplusplus_ast_f1,aflplusplus_ast_f1,0,8973
bloaty_fuzz_target,aflplusplus_ast_f1,aflplusplus_ast_o0,251,8973
bloaty_fuzz_target,aflplusplus_ast_f1,aflplusplus_ast_o1,156,8973
bloaty_fuzz_target,aflplusplus_ast_f1,aflplusplus_ast_o2,379,8973
bloaty_fuzz_target,aflplusplus_ast_f1,aflplusplus_ast_o3,176,8973
bloaty_fuzz_target,aflplusplus_ast_f1,aflplusplus_ast_o3_native,384,8973
bloaty_fuzz_target,aflplusplus_ast_f1,aflplusplus_ast_opt_disable,7,8973
bloaty_fuzz_target,aflplusplus_ast_f1,aflplusplus_ast_opt_l1,6,8973
bloaty_fuzz_target,aflplusplus_ast_o0,aflplusplus_ast_f0,296,8991
bloaty_fuzz_target,aflplusplus_ast_o0,aflplusplus_ast_f1,269,8991
bloaty_fuzz_target,aflplusplus_ast_o0,aflplusplus_ast_o0,0,8991
bloaty_fuzz_target,aflplusplus_ast_o0,aflplusplus_ast_o1,162,8991
bloaty_fuzz_target,aflplusplus_ast_o0,aflplusplus_ast_o2,430,8991
bloaty_fuzz_target,aflplusplus_ast_o0,aflplusplus_ast_o3,284,8991
bloaty_fuzz_target,aflplusplus_ast_o0,aflplusplus_ast_o3_native,504,8991
bloaty_fuzz_target,aflplusplus_ast_o0,aflplusplus_ast_opt_disable,10,8991
bloaty_fuzz_target,aflplusplus_ast_o0,aflplusplus_ast_opt_l1,10,8991
bloaty_fuzz_target,aflplusplus_ast_o1,aflplusplus_ast_f0,491,9435
bloaty_fuzz_target,aflplusplus_ast_o1,aflplusplus_ast_f1,618,9435
bloaty_fuzz_target,aflplusplus_ast_o1,aflplusplus_ast_o0,606,9435
bloaty_fuzz_target,aflplusplus_ast_o1,aflplusplus_ast_o1,0,9435
bloaty_fuzz_target,aflplusplus_ast_o1,aflplusplus_ast_o2,842,9435
bloaty_fuzz_target,aflplusplus_ast_o1,aflplusplus_ast_o3,624,9435
bloaty_fuzz_target,aflplusplus_ast_o1,aflplusplus_ast_o3_native,874,9435
bloaty_fuzz_target,aflplusplus_ast_o1,aflplusplus_ast_opt_disable,13,9435
bloaty_fuzz_target,aflplusplus_ast_o1,aflplusplus_ast_opt_l1,62,9435
bloaty_fuzz_target,aflplusplus_ast_o2,aflplusplus_ast_f0,271,8715
bloaty_fuzz_target,aflplusplus_ast_o2,aflplusplus_ast_f1,121,8715
bloaty_fuzz_target,aflplusplus_ast_o2,aflplusplus_ast_o0,154,8715
bloaty_fuzz_target,aflplusplus_ast_o2,aflplusplus_ast_o1,122,8715
bloaty_fuzz_target,aflplusplus_ast_o2,aflplusplus_ast_o2,0,8715
bloaty_fuzz_target,aflplusplus_ast_o2,aflplusplus_ast_o3,194,8715
bloaty_fuzz_target,aflplusplus_ast_o2,aflplusplus_ast_o3_native,262,8715
bloaty_fuzz_target,aflplusplus_ast_o2,aflplusplus_ast_opt_disable,5,8715
bloaty_fuzz_target,aflplusplus_ast_o2,aflplusplus_ast_opt_l1,3,8715
bloaty_fuzz_target,aflplusplus_ast_o3,aflplusplus_ast_f0,264,8912
bloaty_fuzz_target,aflplusplus_ast_o3,aflplusplus_ast_f1,115,8912
bloaty_fuzz_target,aflplusplus_ast_o3,aflplusplus_ast_o0,205,8912
bloaty_fuzz_target,aflplusplus_ast_o3,aflplusplus_ast_o1,101,8912
bloaty_fuzz_target,aflplusplus_ast_o3,aflplusplus_ast_o2,391,8912
bloaty_fuzz_target,aflplusplus_ast_o3,aflplusplus_ast_o3,0,8912
bloaty_fuzz_target,aflplusplus_ast_o3,aflplusplus_ast_o3_native,326,8912
bloaty_fuzz_target,aflplusplus_ast_o3,aflplusplus_ast_opt_disable,10,8912
bloaty_fuzz_target,aflplusplus_ast_o3,aflplusplus_ast_opt_l1,9,8912
curl_curl_fuzzer_http,aflplusplus_ast_f0,aflplusplus_ast_f0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f0,aflplusplus_ast_f1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f0,aflplusplus_ast_o0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f0,aflplusplus_ast_o1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f0,aflplusplus_ast_o2,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f0,aflplusplus_ast_o3,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f1,aflplusplus_ast_f0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f1,aflplusplus_ast_f1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f1,aflplusplus_ast_o0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f1,aflplusplus_ast_o1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f1,aflplusplus_ast_o2,0,0
curl_curl_fuzzer_http,aflplusplus_ast_f1,aflplusplus_ast_o3,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o0,aflplusplus_ast_f0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o0,aflplusplus_ast_f1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o0,aflplusplus_ast_o0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o0,aflplusplus_ast_o1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o0,aflplusplus_ast_o2,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o0,aflplusplus_ast_o3,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o1,aflplusplus_ast_f0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o1,aflplusplus_ast_f1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o1,aflplusplus_ast_o0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o1,aflplusplus_ast_o1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o1,aflplusplus_ast_o2,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o1,aflplusplus_ast_o3,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o2,aflplusplus_ast_f0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o2,aflplusplus_ast_f1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o2,aflplusplus_ast_o0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o2,aflplusplus_ast_o1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o2,aflplusplus_ast_o2,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o2,aflplusplus_ast_o3,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o3,aflplusplus_ast_f0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o3,aflplusplus_ast_f1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o3,aflplusplus_ast_o0,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o3,aflplusplus_ast_o1,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o3,aflplusplus_ast_o2,0,0
curl_curl_fuzzer_http,aflplusplus_ast_o3,aflplusplus_ast_o3,0,0
lcms-2017-03-21,aflplusplus_ast_f0,aflplusplus_ast_f0,0,2732
lcms-2017-03-21,aflplusplus_ast_f0,aflplusplus_ast_f1,545,2732
lcms-2017-03-21,aflplusplus_ast_f0,aflplusplus_ast_o0,180,2732
lcms-2017-03-21,aflplusplus_ast_f0,aflplusplus_ast_o1,359,2732
lcms-2017-03-21,aflplusplus_ast_f0,aflplusplus_ast_o2,19,2732
lcms-2017-03-21,aflplusplus_ast_f0,aflplusplus_ast_o3,96,2732
lcms-2017-03-21,aflplusplus_ast_f0,aflplusplus_ast_o3_native,8,2732
lcms-2017-03-21,aflplusplus_ast_f0,aflplusplus_ast_opt_disable,572,2732
lcms-2017-03-21,aflplusplus_ast_f0,aflplusplus_ast_opt_l1,605,2732
lcms-2017-03-21,aflplusplus_ast_f1,aflplusplus_ast_f0,33,2220
lcms-2017-03-21,aflplusplus_ast_f1,aflplusplus_ast_f1,0,2220
lcms-2017-03-21,aflplusplus_ast_f1,aflplusplus_ast_o0,5,2220
lcms-2017-03-21,aflplusplus_ast_f1,aflplusplus_ast_o1,5,2220
lcms-2017-03-21,aflplusplus_ast_f1,aflplusplus_ast_o2,1,2220
lcms-2017-03-21,aflplusplus_ast_f1,aflplusplus_ast_o3,11,2220
lcms-2017-03-21,aflplusplus_ast_f1,aflplusplus_ast_o3_native,1,2220
lcms-2017-03-21,aflplusplus_ast_f1,aflplusplus_ast_opt_disable,43,2220
lcms-2017-03-21,aflplusplus_ast_f1,aflplusplus_ast_opt_l1,72,2220
lcms-2017-03-21,aflplusplus_ast_o0,aflplusplus_ast_f0,192,2744
lcms-2017-03-21,aflplusplus_ast_o0,aflplusplus_ast_f1,529,2744
lcms-2017-03-21,aflplusplus_ast_o0,aflplusplus_ast_o0,0,2744
lcms-2017-03-21,aflplusplus_ast_o0,aflplusplus_ast_o1,373,2744
lcms-2017-03-21,aflplusplus_ast_o0,aflplusplus_ast_o2,127,2744
lcms-2017-03-21,aflplusplus_ast_o0,aflplusplus_ast_o3,157,2744
lcms-2017-03-21,aflplusplus_ast_o0,aflplusplus_ast_o3_native,10,2744
lcms-2017-03-21,aflplusplus_ast_o0,aflplusplus_ast_opt_disable,538,2744
lcms-2017-03-21,aflplusplus_ast_o0,aflplusplus_ast_opt_l1,571,2744
lcms-2017-03-21,aflplusplus_ast_o1,aflplusplus_ast_f0,52,2425
lcms-2017-03-21,aflplusplus_ast_o1,aflplusplus_ast_f1,210,2425
lcms-2017-03-21,aflplusplus_ast_o1,aflplusplus_ast_o0,54,2425
lcms-2017-03-21,aflplusplus_ast_o1,aflplusplus_ast_o1,0,2425
lcms-2017-03-21,aflplusplus_ast_o1,aflplusplus_ast_o2,3,2425
lcms-2017-03-21,aflplusplus_ast_o1,aflplusplus_ast_o3,63,2425
lcms-2017-03-21,aflplusplus_ast_o1,aflplusplus_ast_o3_native,3,2425
lcms-2017-03-21,aflplusplus_ast_o1,aflplusplus_ast_opt_disable,224,2425
lcms-2017-03-21,aflplusplus_ast_o1,aflplusplus_ast_opt_l1,253,2425
lcms-2017-03-21,aflplusplus_ast_o2,aflplusplus_ast_f0,122,2835
lcms-2017-03-21,aflplusplus_ast_o2,aflplusplus_ast_f1,616,2835
lcms-2017-03-21,aflplusplus_ast_o2,aflplusplus_ast_o0,218,2835
lcms-2017-03-21,aflplusplus_ast_o2,aflplusplus_ast_o1,413,2835
lcms-2017-03-21,aflplusplus_ast_o2,aflplusplus_ast_o2,0,2835
lcms-2017-03-21,aflplusplus_ast_o2,aflplusplus_ast_o3,160,2835
lcms-2017-03-21,aflplusplus_ast_o2,aflplusplus_ast_o3_native,6,2835
lcms-2017-03-21,aflplusplus_ast_o2,aflplusplus_ast_opt_disable,618,2835
lcms-2017-03-21,aflplusplus_ast_o2,aflplusplus_ast_opt_l1,651,2835
lcms-2017-03-21,aflplusplus_ast_o3,aflplusplus_ast_f0,48,2684
lcms-2017-03-21,aflplusplus_ast_o3,aflplusplus_ast_f1,475,2684
lcms-2017-03-21,aflplusplus_ast_o3,aflplusplus_ast_o0,97,2684
lcms-2017-03-21,aflplusplus_ast_o3,aflplusplus_ast_o1,322,2684
lcms-2017-03-21,aflplusplus_ast_o3,aflplusplus_ast_o2,9,2684
lcms-2017-03-21,aflplusplus_ast_o3,aflplusplus_ast_o3,0,2684
lcms-2017-03-21,aflplusplus_ast_o3,aflplusplus_ast_o3_native,8,2684
lcms-2017-03-21,aflplusplus_ast_o3,aflplusplus_ast_opt_disable,491,2684
lcms-2017-03-21,aflplusplus_ast_o3,aflplusplus_ast_opt_l1,524,2684
libpng-1.2.56,aflplusplus_ast_f0,aflplusplus_ast_f0,0,1834
libpng-1.2.56,aflplusplus_ast_f0,aflplusplus_ast_f1,67,1834
libpng-1.2.56,aflplusplus_ast_f0,aflplusplus_ast_o0,69,1834
libpng-1.2.56,aflplusplus_ast_f0,aflplusplus_ast_o1,67,1834
libpng-1.2.56,aflplusplus_ast_f0,aflplusplus_ast_o2,65,1834
libpng-1.2.56,aflplusplus_ast_f0,aflplusplus_ast_o3,73,1834
libpng-1.2.56,aflplusplus_ast_f0,aflplusplus_ast_o3_native,69,1834
libpng-1.2.56,aflplusplus_ast_f0,aflplusplus_ast_opt_disable,145,1834
libpng-1.2.56,aflplusplus_ast_f0,aflplusplus_ast_opt_l1,144,1834
libpng-1.2.56,aflplusplus_ast_f1,aflplusplus_ast_f0,10,1777
libpng-1.2.56,aflplusplus_ast_f1,aflplusplus_ast_f1,0,1777
libpng-1.2.56,aflplusplus_ast_f1,aflplusplus_ast_o0,8,1777
libpng-1.2.56,aflplusplus_ast_f1,aflplusplus_ast_o1,7,1777
libpng-1.2.56,aflplusplus_ast_f1,aflplusplus_ast_o2,10,1777
libpng-1.2.56,aflplusplus_ast_f1,aflplusplus_ast_o3,10,1777
libpng-1.2.56,aflplusplus_ast_f1,aflplusplus_ast_o3_native,11,1777
libpng-1.2.56,aflplusplus_ast_f1,aflplusplus_ast_opt_disable,88,1777
libpng-1.2.56,aflplusplus_ast_f1,aflplusplus_ast_opt_l1,87,1777
libpng-1.2.56,aflplusplus_ast_o0,aflplusplus_ast_f0,15,1780
libpng-1.2.56,aflplusplus_ast_o0,aflplusplus_ast_f1,11,1780
libpng-1.2.56,aflplusplus_ast_o0,aflplusplus_ast_o0,0,1780
libpng-1.2.56,aflplusplus_ast_o0,aflplusplus_ast_o1,12,1780
libpng-1.2.56,aflplusplus_ast_o0,aflplusplus_ast_o2,12,1780
libpng-1.2.56,aflplusplus_ast_o0,aflplusplus_ast_o3,16,1780
libpng-1.2.56,aflplusplus_ast_o0,aflplusplus_ast_o3_native,15,1780
libpng-1.2.56,aflplusplus_ast_o0,aflplusplus_ast_opt_disable,88,1780
libpng-1.2.56,aflplusplus_ast_o0,aflplusplus_ast_opt_l1,87,1780
libpng-1.2.56,aflplusplus_ast_o1,aflplusplus_ast_f0,56,1823
libpng-1.2.56,aflplusplus_ast_o1,aflplusplus_ast_f1,53,1823
libpng-1.2.56,aflplusplus_ast_o1,aflplusplus_ast_o0,55,1823
libpng-1.2.56,aflplusplus_ast_o1,aflplusplus_ast_o1,0,1823
libpng-1.2.56,aflplusplus_ast_o1,aflplusplus_ast_o2,58,1823
libpng-1.2.56,aflplusplus_ast_o1,aflplusplus_ast_o3,56,1823
libpng-1.2.56,aflplusplus_ast_o1,aflplusplus_ast_o3_native,55,1823
libpng-1.2.56,aflplusplus_ast_o1,aflplusplus_ast_opt_disable,130,1823
libpng-1.2.56,aflplusplus_ast_o1,aflplusplus_ast_opt_l1,128,1823
libpng-1.2.56,aflplusplus_ast_o2,aflplusplus_ast_f0,6,1775
libpng-1.2.56,aflplusplus_ast_o2,aflplusplus_ast_f1,8,1775
libpng-1.2.56,aflplusplus_ast_o2,aflplusplus_ast_o0,7,1775
libpng-1.2.56,aflplusplus_ast_o2,aflplusplus_ast_o1,10,1775
libpng-1.2.56,aflplusplus_ast_o2,aflplusplus_ast_o2,0,1775
libpng-1.2.56,aflplusplus_ast_o2,aflplusplus_ast_o3,13,1775
libpng-1.2.56,aflplusplus_ast_o2,aflplusplus_ast_o3_native,15,1775
libpng-1.2.56,aflplusplus_ast_o2,aflplusplus_ast_opt_disable,85,1775
libpng-1.2.56,aflplusplus_ast_o2,aflplusplus_ast_opt_l1,83,1775
libpng-1.2.56,aflplusplus_ast_o3,aflplusplus_ast_f0,9,1770
libpng-1.2.56,aflplusplus_ast_o3,aflplusplus_ast_f1,3,1770
libpng-1.2.56,aflplusplus_ast_o3,aflplusplus_ast_o0,6,1770
libpng-1.2.56,aflplusplus_ast_o3,aflplusplus_ast_o1,3,1770
libpng-1.2.56,aflplusplus_ast_o3,aflplusplus_ast_o2,8,1770
libpng-1.2.56,aflplusplus_ast_o3,aflplusplus_ast_o3,0,1770
libpng-1.2.56,aflplusplus_ast_o3,aflplusplus_ast_o3_native,7,1770
libpng-1.2.56,aflplusplus_ast_o3,aflplusplus_ast_opt_disable,82,1770
libpng-1.2.56,aflplusplus_ast_o3,aflplusplus_ast_opt_l1,80,1770
vorbis-2017-12-11,aflplusplus_ast_o3_native,aflplusplus_ast_o3_native,0,2282
