id,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered,corpusNr,sancov_file
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,900,1,,,0,1,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__1.sancov
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,1800,1,,,0,2,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__2.sancov
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,2700,1,,,0,3,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__3.sancov
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,3600,1,,,0,4,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__4.sancov
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,4500,1,,,0,5,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__5.sancov
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,5400,1,,,0,6,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__6.sancov
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,6300,1,,,0,7,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__7.sancov
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,7200,1,,,0,8,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__8.sancov
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,8100,1,,,0,9,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__9.sancov
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,9000,1,,,0,10,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__10.sancov
0,0,/not/relevant,exp-2022-06-02-18-53-53-miner-libpcap,aflplusplus_ast_o3_native,libpcap_fuzz_both,2022-05-27 04:39:42,2022-05-27 08:49:44,277,9900,1,,,0,11,/home/b/bdata-unsync/ast-fuzz/miner/miner-experiment-data/sancov_util_results/exp-2022-06-02-18-53-53-miner-libpcap/sancov__exp-2022-06-02-18-53-53-miner-libpcap__libpcap_fuzz_both__aflplusplus_ast_o3_native__trial-277__11.sancov
